station_key,station_name,lat,lng,departures,arrivals,total_usage
32270,Westbranch & Jones Branch Dr,38.931089,-77.220729,199,322,521
32237,Baron Cameron Ave & North Hampton Ave,38.966344,-77.359341,247,273,520
31818,Livingston Rd & 3rd St SE,38.82373,-77.00223,244,275,519
32263,Gatehouse Rd & Telestar Ct,38.868536,-77.225262,236,283,519
32299,Greensboro Dr & Silver Hill Dr,38.924325,-77.232091,322,191,513
32205,Westpark & Jones Branch Dr,38.924437,-77.217664,279,231,510
33204,15th & Chapin St NW,38.921468,-77.035244,278,226,504
31822,Stanton Square SE,38.855004,-76.984512,270,233,503
31671,53rd & D St SE/C.W. Harris Elementary,38.883318,-76.925315,251,248,499
32236,Vy Reston Heights,38.949008,-77.355299,270,228,498
32322,Monroe St & E Park Dr ,38.950009,-77.389696,242,255,497
32211,Greensboro Metro East,38.920687266851736,-77.233165204525,274,220,494
32297,Hilltop Rd & Willowmere Dr ,38.876903,-77.241518,252,240,492
32320,Reston Cmty Ctr/Hunters Woods Plaza,38.936418545319846,-77.3609955168468,242,243,485
31942,Whiting & Lane Dr,38.809709,-77.135788,264,216,480
32323,N Shore Dr & Charter Oak Ct,38.9590819,-77.3490256,218,260,478
32201,Westpark Dr & Leesburg Pike,38.92403,-77.235955,250,227,477
32264,Pimmit Dr & Idyl Ln,38.897692,-77.207261,235,241,476
31967,S Reynolds St & Edsall Rd,38.809561372,-77.128933191,239,232,471
31385,Old Meadow Rd & Old Meadow Ln,38.91898809004121,-77.21245960976546,232,235,467
32282,School St & George Mason Blvd,38.837382,-77.30938,247,214,461
32271,Madron Ln & Bermudez Ct,38.904415,-77.221807,232,229,461
32228,Reston Station Blvd & Sunset Hills Rd,38.946735,-77.331008,226,234,460
31380,Sunrise Valley Dr & Roland Clarke Pl,38.949366,-77.350396,224,225,449
32400,1301 McCormick Dr / Wayne K. Curry Admin Bldg,38.908391,-76.843263,233,207,440
31824,Valley Ave & Wheeler Rd SE,38.83664578175751,-76.99358886515256,220,195,415
31713,Division Ave & Foote St NE,38.897407,-76.925907,207,207,414
32023,Montgomery College / W Campus Dr & Mannakee St,39.095661,-77.159048,203,204,407
32321,Herndon Metro South ,38.95200070015967,-77.38455697243313,197,206,403
32259,N Shore Dr & Wainwright Dr,38.963782,-77.349764,190,212,402
32424,Roosevelt Center & Crescent Rd,39.00031,-76.878005,193,193,386
32276,Fairfax Blvd & Pickett Rd North,38.865091,-77.271911,167,215,382
32223,North Shore Dr & Village Rd,38.970412,-77.340787,165,213,378
32298,Chain Bridge Rd & Anderson Rd,38.925572,-77.204762,176,193,369
32221,Greensboro & International Dr,38.923083,-77.227417,211,154,365
31387,Kingsbridge Dr & Draper Dr,38.86854470388028,-77.28208337922068,165,195,360
31383,N Shore Dr & Bandit Loop,38.95937,-77.331794,172,187,359
32077,Rockville Pike & Old Georgetown Rd,39.049765,-77.11368,182,165,347
32425,Crescent Rd & Ridge Rd,39.006191,-76.891247,173,167,340
32275,Fairfax Blvd & Pickett Rd South,38.86476,-77.271483,161,174,335
32255,Hartland Rd & Harte Pl,38.878601,-77.222808,169,164,333
32407,Oxon Hill Park & Ride,38.798749,-77.00103,190,141,331
31814,Mississippi Ave & 19th St SE / THEARC,38.84377,-76.97557,169,161,330
32302,Innovation Metro South,38.960152,-77.416872,188,140,328
31952,N Howard St & N Imboden St,38.818509,-77.105564,174,146,320
32280,University Dr & Democracy Ln,38.849411,-77.304435,151,165,316
32073,Blueridge Ave & Elkin St,39.04313,-77.05006,161,152,313
32279,George Mason Blvd & Armstrong St,38.841099,-77.30718,160,151,311
31825,Fort Stanton Rec Center,38.85736903758752,-76.97768801437633,172,137,309
32253,Soapstone Dr Convenience Center,38.93051,-77.345874,138,169,307
32315,Huntington Ave & Old Richmond Hwy ,38.79054746400443,-77.06339837647609,142,165,307
32312,Coppermine Rd & River Birch Rd,38.949380692050696,-77.4160742818795,141,162,303
32304,Westwood Center Dr & Sheraton Tysons Dr,38.9291290090993,-77.24652310195275,147,151,298
32009,Frederick Ave & Horners Ln,39.094772,-77.145213,154,142,296
31723,Ridge Rd & Southern Ave SE,38.872976,-76.935246,161,134,295
32428,Walker Mill Road/ Walker Mill Regional Park ,38.875772,-76.868767,143,143,286
32086,Briggs Chaney & Castle Dr,39.081638,-76.945495,146,139,285
31815,19th & Savannah St SE,38.84623,-76.97703,144,141,285
32005,Traville Gateway Dr & Gudelsky Dr,39.093783,-77.202501,137,144,281
32306,Woodland Park Rd & Cooperative Way,38.95428072844162,-77.40284681732892,138,141,279
31964,Virginia Theological Seminary,38.820152,-77.093879,155,123,278
31381,Westbranch Dr & Maitland St,38.927943,-77.220829,129,146,275
32266,Emma Lee St & Morris St,38.877818,-77.209421,139,135,274
32064,Amherst Ave & Prichard Rd,39.035965,-77.048395,147,125,272
31722,Woody Ward Rec Center,38.879575,-76.926596,151,114,265
32305,Carta Way & Sayward Blvd,38.95783369794528,-77.4193554659783,140,125,265
32094,Oak Leaf & Lockwood,39.0379809,-76.9945391,146,117,263
32238,Ridge Heights Rd & Seahawks Dr,38.936061,-77.337775,135,127,262
32095,Crabbs Branch Avenue & Gramercy Blvd,39.124921,-77.164467,156,106,262
32207,Westpark & Park Run Dr,38.928854,-77.22518,137,124,261
32405,Largo Rd & Campus Way / Prince Georges's Comm Col,38.88994,-76.825535,125,128,253
32247,South Lakes Dr and Reston Pkwy,38.94335,-77.362304,137,113,250
32274,Beech Dr at Draper Dr Park,38.866659,-77.282077,106,142,248
31724,41st St & Alabama Ave SE / Fort Davis Rec,38.870353,-76.945283,138,109,247
32092,Castle Blvd & Castle Ln,39.085314,-76.940547,122,123,245
31329,White House,38.89550865931313,-77.03792452812195,115,124,239
32085,The Shoppes @ Burnt Mills,39.0313141,-77.0041217,108,124,232
31989,Eisenhower Ave & Warburton St,38.803328,-77.119496,110,121,231
32296,Metro Park Dr & Walker Ln ,38.76843,-77.156504,127,104,231
32277,Layton Hall Dr & University Dr,38.850932,-77.302732,112,118,230
32310,Huntington Metro North,38.79555014326477,-77.07516524458687,132,98,230
32248,Olde Crafts Dr and Cartwright Pl,38.938797,-77.354067,117,113,230
31718,Ridge Rd Community Center,38.87622744575148,-76.94098126958124,121,107,228
31819,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,38.81909,-77.01033,107,112,219
32018,Needwood Rd & Eagles Head Ct,39.123513,-77.15741,107,103,210
32209,North Shore & Cameron Crescent Dr/Crescent Apartments,38.970046,-77.338686,97,104,201
32434,Motiva Greenbelt,39.010335,-76.897747,103,93,196
32283,South St & University Dr,38.844249,-77.305336,96,99,195
32252,Ridge Heights and Owl Cove Ln,38.933923,-77.331653,85,107,192
32307,McNair Farms Dr & Thomas Jefferson Dr,38.94856286,-77.408737063,92,99,191
32314,Huntington Ave & Farrington Ave ,38.79506423015158,-77.07211837833732,95,95,190
33203,Howard Rd & Suitland Pkwy SE,38.865149,-77.001045,83,86,169
31807,Pleasant St & MLK Ave SE,38.863897,-76.990037,83,80,163
32088,Briggs Chaney Park & Ride,39.0778751,-76.9418666,77,80,157
32281,Fair Woods Pkwy & Fairfax Blvd,38.862804,-77.293922,66,91,157
32311,Dulles Technology Dr & Sunrise Valley Dr,38.95664964981969,-77.41378779401839,79,76,155
32089,New Hampshire & Lockwood,39.0391022,-76.9918237,88,65,153
32313,Huntington Ave & Metroview Pkwy,38.797362089,-77.075074315,75,71,146
32091,Stewart Ln & Old Columbia Pike,39.0456521,-76.9854381,85,60,145
32087,White Oak Rec Center,39.0461435,-76.9757228,63,57,120
32246,Golf Course Sq and Golf Course Dr,38.944013,-77.353552,70,48,118
32093,White Oak Transit Center,39.04104,-76.987125,62,50,112
32239,Becontree Ln & Goldenrain Ct,38.966848,-77.329282,54,52,106
31823,United Medical Center,38.835737,-76.983144,35,38,73
32090,Stewart & April,39.0449444,-76.9811552,40,26,66
32350,N Shore Dr & Washington Plaza/Lake Anne,38.969515,-77.342038,28,38,66
32244,Vantage Hill Rd & Wainwright Dr,38.9667,-77.348487,29,35,64
32351,Wiehle Reston Metro North,38.947971,-77.337685,33,30,63
21st & I St NW,21st & I St NW,38.9,-77.05,0,58,58
20th & O St NW / Dupont South,20th & O St NW / Dupont South,38.91,-77.04,0,58,58
37th & O St NW / Georgetown University,37th & O St NW / Georgetown University,38.91,-77.07,0,57,57
Woodley Park Metro / Calvert St & Connecticut Ave NW,Woodley Park Metro / Calvert St & Connecticut Ave NW,38.92,-77.05,0,44,44
14th & Irving St NW,14th & Irving St NW,38.93,-77.03,0,43,43
32227,Greensboro & Pinnacle Dr,38.92245,-77.23034,27,14,41
Grant Circle,Grant Circle,38.94,-77.02,0,39,39
Columbus Circle / Union Station,Columbus Circle / Union Station,38.9,-77.0,0,35,35
32217,Sunset Hills Rd & Discovery Square,38.95534,-77.357611,22,13,35
32241,Reston Pkwy & Bennington Woods Rd,38.973625,-77.351837,19,15,34
American University East Campus,American University East Campus,38.94,-77.09,0,30,30
32069,Columbus Ave & Gramercy Blvd,39.12333,-77.16486,17,13,30
Thomas Circle,Thomas Circle,38.91,-77.03,0,29,29
1st & M St NE,1st & M St NE,38.91,-77.01,0,29,29
11th & Park Rd NW,11th & Park Rd NW,38.93,-77.03,0,28,28
14th & Otis Pl NW,14th & Otis Pl NW,38.93,-77.03,0,28,28
7th & K St NW,7th & K St NW,38.9,-77.02,0,27,27
32256,North Village and Park Garden,38.983199,-77.341823,10,16,26
11th & M St NW,11th & M St NW,38.91,-77.03,0,24,24
18th & M St NW,18th & M St NW,38.91,-77.04,0,22,22
20th St & Columbia Rd NW,20th St & Columbia Rd NW,38.92,-77.05,0,22,22
New Jersey Ave & F St NW,New Jersey Ave & F St NW,38.9,-77.01,0,21,21
12th & L St NW,12th & L St NW,38.9,-77.03,0,21,21
Potomac & M St NW,Potomac & M St NW,38.91,-77.07,0,21,21
32233,Jones Branch Drive & Scotts Crossing Rd,38.928502,-77.215624,11,9,20
4th & M St SE,4th & M St SE,38.88,-77.0,0,20,20
1st & M St SE,1st & M St SE,38.88,-77.01,0,20,20
Clarendon Metro / Wilson Blvd & N Highland St,Clarendon Metro / Wilson Blvd & N Highland St,38.89,-77.1,0,19,19
32901,6035 Warehouse,38.96381,-77.010266,8,11,19
19th & I St NW,19th & I St NW,38.9,-77.04,0,18,18
Calvert St & Woodley Pl NW,Calvert St & Woodley Pl NW,38.92,-77.05,0,18,18
15th & K St NW,15th & K St NW,38.9,-77.03,0,17,17
Washington & Independence Ave SW/HHS,Washington & Independence Ave SW/HHS,38.89,-77.01,0,17,17
9th & N St NW ,9th & N St NW ,38.91,-77.02,0,16,16
17th & Corcoran St NW,17th & Corcoran St NW,38.91,-77.04,0,16,16
Maine Ave & 9th St SW,Maine Ave & 9th St SW,38.88,-77.03,0,16,16
10th & G St NW,10th & G St NW,38.9,-77.03,0,15,15
11th & Kenyon St NW,11th & Kenyon St NW,38.93,-77.03,0,15,15
5th & K St NW,5th & K St NW,38.9,-77.02,0,15,15
22nd & H St NW,22nd & H St NW,38.9,-77.05,0,15,15
23rd & E St NW ,23rd & E St NW ,38.9,-77.05,0,15,15
Maryland Ave & E St NE,Maryland Ave & E St NE,38.9,-76.99,0,14,14
20th & Q St NW,20th & Q St NW,38.91,-77.05,0,14,14
14th St & Rhode Island Ave NW,14th St & Rhode Island Ave NW,38.91,-77.03,0,14,14
17th St & Rhode Island Ave NW,17th St & Rhode Island Ave NW,38.91,-77.04,0,14,14
8th & H St NW,8th & H St NW,38.9,-77.02,0,14,14
Metro Center / 12th & G St NW,Metro Center / 12th & G St NW,38.9,-77.03,0,13,13
New Hampshire Ave & T St NW,New Hampshire Ave & T St NW,38.92,-77.04,0,13,13
1st & N St SE,1st & N St SE,38.88,-77.01,0,13,13
1st & K St NE,1st & K St NE,38.9,-77.01,0,13,13
17th & K St NW / Farragut Square,17th & K St NW / Farragut Square,38.9,-77.04,0,13,13
1st & Rhode Island Ave NW,1st & Rhode Island Ave NW,38.92,-77.01,0,13,13
11th & Girard St NW,11th & Girard St NW,38.93,-77.03,0,12,12
15th & L St NW,15th & L St NW,38.9,-77.03,0,12,12
7th & S St NW,7th & S St NW,38.91,-77.02,0,12,12
Wisconsin Ave & Newark St NW,Wisconsin Ave & Newark St NW,38.93,-77.07,0,11,11
8th & Eye St SE / Barracks Row,8th & Eye St SE / Barracks Row,38.88,-77.0,0,11,11
11th & C St SE,11th & C St SE,38.89,-76.99,0,11,11
18th & L St NW,18th & L St NW,38.9,-77.04,0,11,11
3rd & Elm St NW,3rd & Elm St NW,38.92,-77.02,0,11,11
14th & D St NW / John A Wilson Building,14th & D St NW / John A Wilson Building,38.89,-77.03,0,10,10
Wisconsin Ave & O St NW,Wisconsin Ave & O St NW,38.91,-77.06,0,10,10
21st St & Pennsylvania Ave NW,21st St & Pennsylvania Ave NW,38.9,-77.05,0,10,10
18th & R St NW,18th & R St NW,38.91,-77.04,0,10,10
Independence Ave & L'Enfant Plaza SW/DOE,Independence Ave & L'Enfant Plaza SW/DOE,38.89,-77.03,0,10,10
New York Ave & Hecht Ave NE,New York Ave & Hecht Ave NE,38.92,-76.98,0,10,10
4th & Florida Ave NE,4th & Florida Ave NE,38.91,-77.0,0,10,10
4th & East Capitol St NE,4th & East Capitol St NE,38.89,-77.0,0,9,9
Fort Totten Metro,Fort Totten Metro,38.95,-77.0,0,9,9
18th & New Hampshire Ave NW,18th & New Hampshire Ave NW,38.91,-77.04,0,9,9
Connecticut Ave & R St NW,Connecticut Ave & R St NW,38.91,-77.05,0,9,9
3rd & H St NE,3rd & H St NE,38.9,-77.0,0,9,9
3rd St & Riggs Rd NE,3rd St & Riggs Rd NE,38.96,-77.0,0,9,9
15th & M St NW,15th & M St NW,38.91,-77.03,0,9,9
13th St & New York Ave NW,13th St & New York Ave NW,38.9,-77.03,0,9,9
16th & K St NW/BLM Plaza,16th & K St NW/BLM Plaza,38.9,-77.04,0,9,9
Adams Mill & Columbia Rd NW,Adams Mill & Columbia Rd NW,38.92,-77.04,0,9,9
10th & K St NW,10th & K St NW,38.9,-77.03,0,9,9
10th & U St NW,10th & U St NW,38.92,-77.03,0,8,8
14th St & New York Ave NW,14th St & New York Ave NW,38.9,-77.03,0,8,8
15th & Euclid St NW,15th & Euclid St NW,38.92,-77.04,0,8,8
15th & East Capitol St NE,15th & East Capitol St NE,38.89,-76.98,0,8,8
3rd & H St NW,3rd & H St NW,38.9,-77.02,0,8,8
Park Rd & Holmead Pl NW,Park Rd & Holmead Pl NW,38.93,-77.03,0,8,8
4th & C St SW,4th & C St SW,38.89,-77.02,0,7,7
11th & O St NW,11th & O St NW,38.91,-77.03,0,7,7
14th & G St NW,14th & G St NW,38.9,-77.03,0,7,7
Rosedale Rec Center,Rosedale Rec Center,38.9,-76.98,0,7,7
New Jersey Ave & N St NW/Dunbar HS,New Jersey Ave & N St NW/Dunbar HS,38.91,-77.02,0,7,7
Lincoln Memorial,Lincoln Memorial,38.89,-77.05,0,7,7
22nd St & Constitution Ave NW,22nd St & Constitution Ave NW,38.89,-77.05,0,7,7
Wilson Blvd & Ft Myer Dr,Wilson Blvd & Ft Myer Dr,38.89,-77.07,0,7,7
Wilson Blvd & N Oak St,Wilson Blvd & N Oak St,38.9,-77.07,0,7,7
Potomac & Pennsylvania Ave SE,Potomac & Pennsylvania Ave SE,38.88,-76.99,0,7,7
Hardy Rec Center,Hardy Rec Center,38.91,-77.09,0,7,7
MBT & Bryant St NE,MBT & Bryant St NE,38.92,-77.0,0,7,7
7th & Monroe St NE,7th & Monroe St NE,38.93,-77.0,0,7,7
16th & R St NW,16th & R St NW,38.91,-77.04,0,7,7
9th & Ingraham St NW,9th & Ingraham St NW,38.95,-77.03,0,7,7
32249,Green Range Dr and Glade Dr,38.93714618600706,-77.36786842346191,2,4,6
34th & Water St NW,34th & Water St NW,38.9,-77.07,0,6,6
12th St & New York Ave NW,12th St & New York Ave NW,38.9,-77.03,0,6,6
Pentagon City Metro / 12th St & S Hayes St,Pentagon City Metro / 12th St & S Hayes St,38.86,-77.06,0,6,6
6th St & Indiana Ave NW,6th St & Indiana Ave NW,38.89,-77.02,0,6,6
Georgia Ave & Fairmont St NW,Georgia Ave & Fairmont St NW,38.92,-77.02,0,6,6
D St & Maryland Ave NE,D St & Maryland Ave NE,38.89,-77.0,0,6,6
36th & Calvert St NW / Glover Park,36th & Calvert St NW / Glover Park,38.92,-77.07,0,6,6
8th & East Capitol St NE,8th & East Capitol St NE,38.89,-77.0,0,5,5
Thomas Jefferson St NW & Water/K St NW,Thomas Jefferson St NW & Water/K St NW,38.9,-77.06,0,5,5
10th St & Constitution Ave NW,10th St & Constitution Ave NW,38.89,-77.03,0,5,5
20th St & Florida Ave NW,20th St & Florida Ave NW,38.92,-77.04,0,5,5
4th & E St SW,4th & E St SW,38.88,-77.02,0,5,5
14th & Q St NW,14th & Q St NW,38.91,-77.03,0,5,5
Smithsonian-National Mall / Jefferson Dr & 12th St SW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.89,-77.03,0,5,5
15th St & N Scott St,15th St & N Scott St,38.89,-77.08,0,5,5
Georgia Ave & Morton St NW,Georgia Ave & Morton St NW,38.93,-77.02,0,5,5
23rd & M St NW,23rd & M St NW,38.91,-77.05,0,5,5
Ballston Metro / Stuart St & 9th St N,Ballston Metro / Stuart St & 9th St N,38.88,-77.11,0,5,5
Lamont & Mt Pleasant NW,Lamont & Mt Pleasant NW,38.93,-77.04,0,5,5
9th & G St NW,9th & G St NW,38.9,-77.02,0,5,5
4th & G St SW,4th & G St SW,38.88,-77.02,0,5,5
California St & Florida Ave NW,California St & Florida Ave NW,38.92,-77.04,0,5,5
Columbia & Ontario Rd NW,Columbia & Ontario Rd NW,38.92,-77.04,0,5,5
9th St & Pennsylvania Ave NW,9th St & Pennsylvania Ave NW,38.89,-77.02,0,4,4
Henry Bacon Dr & Lincoln Memorial Circle NW,Henry Bacon Dr & Lincoln Memorial Circle NW,38.89,-77.05,0,4,4
24th & N St NW,24th & N St NW,38.91,-77.05,0,4,4
8th & O St NW,8th & O St NW,38.91,-77.02,0,4,4
N Lynn St & Fairfax Dr,N Lynn St & Fairfax Dr,38.89,-77.07,0,4,4
Arlington National Cemetery,Arlington National Cemetery,38.88,-77.07,0,4,4
5th St & Massachusetts Ave NW,5th St & Massachusetts Ave NW,38.9,-77.02,0,4,4
9th & Upshur St NW,9th & Upshur St NW,38.94,-77.03,0,4,4
11th & V St NW,11th & V St NW,38.92,-77.03,0,4,4
18th & Monroe St NE,18th & Monroe St NE,38.93,-76.98,0,4,4
14th & V St NW,14th & V St NW,38.92,-77.03,0,4,4
15th St & New York Ave NW,15th St & New York Ave NW,38.9,-77.03,0,4,4
Virginia Square Metro / Monroe St & 9th St N,Virginia Square Metro / Monroe St & 9th St N,38.88,-77.1,0,4,4
17th & Upshur St NW,17th & Upshur St NW,38.94,-77.04,0,4,4
14th & D St SE,14th & D St SE,38.88,-76.99,0,4,4
Potomac Ave & 8th St SE,Potomac Ave & 8th St SE,38.88,-76.99,0,4,4
New Jersey Ave & H St SE,New Jersey Ave & H St SE,38.88,-77.01,0,4,4
WAU / Flower Ave & Division St,WAU / Flower Ave & Division St,38.99,-77.0,0,4,4
322840,Reston Cmty Ctr/Hunters Woods Plaza,38.936418545319846,-77.3609955168468,1,2,3
17th & K St NW,17th & K St NW,38.9,-77.04,0,3,3
14th & L St NW,14th & L St NW,38.9,-77.03,0,3,3
1st & I St SE,1st & I St SE,38.88,-77.01,0,3,3
Van Ness Metro / UDC,Van Ness Metro / UDC,38.94,-77.06,0,3,3
New Hampshire Ave & East-West Hwy,New Hampshire Ave & East-West Hwy,38.97,-77.0,0,3,3
13th & D St NE,13th & D St NE,38.89,-76.99,0,3,3
15th & P St NW,15th & P St NW,38.91,-77.03,0,3,3
12th & Newton St NE,12th & Newton St NE,38.93,-76.99,0,3,3
Columbia Rd & Georgia Ave NW,Columbia Rd & Georgia Ave NW,38.93,-77.02,0,3,3
4th & W St NE,4th & W St NE,38.92,-77.0,0,3,3
8th & H St NE,8th & H St NE,38.9,-76.99,0,3,3
Eads St & 12th St S,Eads St & 12th St S,38.86,-77.05,0,3,3
Kansas Ave & Sherman Cr NW,Kansas Ave & Sherman Cr NW,38.95,-77.02,0,3,3
Maryland Ave & 17th St NE,Maryland Ave & 17th St NE,38.9,-76.98,0,3,3
8th & D St NW,8th & D St NW,38.89,-77.02,0,3,3
New Mexico & Cathedral Ave NW,New Mexico & Cathedral Ave NW,38.93,-77.08,0,3,3
West Falls Church Metro,West Falls Church Metro,38.9,-77.19,0,3,3
Rhode Island Ave Metro,Rhode Island Ave Metro,38.92,-77.0,0,3,3
Rhode Island & Connecticut Ave NW,Rhode Island & Connecticut Ave NW,38.91,-77.04,0,3,3
Wisconsin Ave & K St NW,Wisconsin Ave & K St NW,38.9,-77.06,0,3,3
North Capitol St & G Pl NE,North Capitol St & G Pl NE,38.9,-77.01,0,3,3
Wilson Blvd & N Quincy St,Wilson Blvd & N Quincy St,38.88,-77.11,0,3,3
North Capitol & Douglas St NW / Reservoir Park Rec ,North Capitol & Douglas St NW / Reservoir Park Rec ,38.92,-77.01,0,3,3
North Capitol St & F St NW,North Capitol St & F St NW,38.9,-77.01,0,3,3
22nd & P ST NW,22nd & P ST NW,38.91,-77.05,0,3,3
Georgia & New Hampshire Ave NW,Georgia & New Hampshire Ave NW,38.94,-77.02,0,3,3
Friendship Blvd & Willard Ave,Friendship Blvd & Willard Ave,38.96,-77.09,0,3,3
Harvard St & Adams Mill Rd NW,Harvard St & Adams Mill Rd NW,38.93,-77.04,0,3,3
Georgia & Missouri Ave NW,Georgia & Missouri Ave NW,38.96,-77.03,0,3,3
River Rd & Landy Ln,River Rd & Landy Ln,38.96,-77.1,0,2,2
Wilson Blvd & N Quinn St,Wilson Blvd & N Quinn St,38.89,-77.08,0,2,2
West Hyattsville Metro,West Hyattsville Metro,38.96,-76.97,0,2,2
Prince St & Union St,Prince St & Union St,38.8,-77.04,0,2,2
1st & D St SE,1st & D St SE,38.88,-77.01,0,2,2
20th St & Virginia Ave NW,20th St & Virginia Ave NW,38.89,-77.05,0,2,2
4th & College St NW,4th & College St NW,38.92,-77.02,0,2,2
39th St & Tunlaw Rd NW,39th St & Tunlaw Rd NW,38.93,-77.08,0,2,2
21st & E St NW,21st & E St NW,38.9,-77.05,0,2,2
3rd & N St NE,3rd & N St NE,38.91,-77.0,0,2,2
14th & Harvard St NW,14th & Harvard St NW,38.93,-77.03,0,2,2
16th & Irving St NW,16th & Irving St NW,38.93,-77.04,0,2,2
10th & H St NE,10th & H St NE,38.9,-76.99,0,2,2
10th & E St NW,10th & E St NW,38.9,-77.03,0,2,2
48th Pl & MacArthur Blvd NW,48th Pl & MacArthur Blvd NW,38.92,-77.1,0,2,2
N Pitt St & Montgomery St,N Pitt St & Montgomery St,38.81,-77.04,0,2,2
Columbia Pike & S Highland St,Columbia Pike & S Highland St,38.86,-77.09,0,2,2
East Falls Church Metro / Sycamore St & 19th St N,East Falls Church Metro / Sycamore St & 19th St N,38.89,-77.16,0,2,2
2nd & G St NE,2nd & G St NE,38.9,-77.0,0,2,2
Columbia Pike & S George Mason Dr,Columbia Pike & S George Mason Dr,38.86,-77.1,0,2,2
New Hampshire Ave & Ward Pl NW,New Hampshire Ave & Ward Pl NW,38.91,-77.05,0,2,2
New Jersey Ave & R St NW,New Jersey Ave & R St NW,38.91,-77.02,0,2,2
Mt Vernon Trail & S. Washington St.,Mt Vernon Trail & S. Washington St.,38.79,-77.05,0,2,2
Montgomery Ave & Waverly St ,Montgomery Ave & Waverly St ,38.98,-77.09,0,2,2
Kenilworth Terr & Hayes St. NE,Kenilworth Terr & Hayes St. NE,38.9,-76.95,0,2,2
King St & Patrick St,King St & Patrick St,38.81,-77.05,0,2,2
Market Square / King St & Royal St,Market Square / King St & Royal St,38.8,-77.04,0,2,2
2nd St & Massachusetts Ave NE,2nd St & Massachusetts Ave NE,38.89,-77.0,0,2,2
Fenton St & New York Ave ,Fenton St & New York Ave ,38.99,-77.02,0,2,2
Franklin St & S Washington St,Franklin St & S Washington St,38.8,-77.05,0,2,2
Half & I St SW ,Half & I St SW ,38.88,-77.01,0,2,2
18th & C St NW,18th & C St NW,38.89,-77.04,0,2,2
12th St & Pennsylvania Ave SE,12th St & Pennsylvania Ave SE,38.88,-76.99,0,2,2
Silver Spring Metro / Colesville Rd & Wayne Ave,Silver Spring Metro / Colesville Rd & Wayne Ave,39.0,-77.03,0,2,2
18th St & Pennsylvania Ave NW,18th St & Pennsylvania Ave NW,38.9,-77.04,0,2,2
19th & E Street NW,19th & E Street NW,38.9,-77.04,0,2,2
Eisenhower Ave & Mill Race Ln,Eisenhower Ave & Mill Race Ln,38.8,-77.07,0,2,2
Convention Center / 7th & M St NW,Convention Center / 7th & M St NW,38.91,-77.02,0,2,2
Florida Ave & R St NW,Florida Ave & R St NW,38.91,-77.01,0,2,2
John McCormack Rd NE,John McCormack Rd NE,38.94,-77.0,0,2,2
Wisconsin Ave & Rodman St NW,Wisconsin Ave & Rodman St NW,38.94,-77.08,0,1,1
Takoma Metro,Takoma Metro,38.98,-77.02,0,1,1
10th St & Spring Rd NW,10th St & Spring Rd NW,38.94,-77.03,0,1,1
3rd St & Pennsylvania Ave SE,3rd St & Pennsylvania Ave SE,38.89,-77.0,0,1,1
20th & L St NW,20th & L St NW,38.9,-77.04,0,1,1
20th & E St NW,20th & E St NW,38.9,-77.05,0,1,1
18th St & Rhode Island Ave NE,18th St & Rhode Island Ave NE,38.93,-76.98,0,1,1
14th & Belmont St NW,14th & Belmont St NW,38.92,-77.03,0,1,1
14th & Quincy St NW,14th & Quincy St NW,38.94,-77.03,0,1,1
1st & Q St SW,1st & Q St SW,38.87,-77.01,0,1,1
1st & S Capitol St SE / Oxon Run Trail,1st & S Capitol St SE / Oxon Run Trail,38.82,-77.01,0,1,1
13th & O St NW/ Logan Circle,13th & O St NW/ Logan Circle,38.91,-77.03,0,1,1
13th & U St NW,13th & U St NW,38.92,-77.03,0,1,1
St Asaph & Pendleton St,St Asaph & Pendleton St,38.81,-77.04,0,1,1
Roosevelt Center & Crescent Rd,Roosevelt Center & Crescent Rd,39.0,-76.88,0,1,1
S Four Mile Run Dr & Shirlington Rd,S Four Mile Run Dr & Shirlington Rd,38.84,-77.09,0,1,1
Sligo Ave & Carroll Ln,Sligo Ave & Carroll Ln,38.99,-77.02,0,1,1
17th & G St NW,17th & G St NW,38.9,-77.04,0,1,1
17th St & Massachusetts Ave NW,17th St & Massachusetts Ave NW,38.91,-77.04,0,1,1
Wisconsin Ave & Upton St NW,Wisconsin Ave & Upton St NW,38.94,-77.08,0,1,1
4th & O St SW,4th & O St SW,38.87,-77.02,0,1,1
5th & Kennedy St NW,5th & Kennedy St NW,38.96,-77.02,0,1,1
5th & Morse St NE,5th & Morse St NE,38.91,-77.0,0,1,1
25th St & Pennsylvania Ave NW,25th St & Pennsylvania Ave NW,38.9,-77.05,0,1,1
Constitution Ave & 2nd St NW/DOL,Constitution Ave & 2nd St NW/DOL,38.89,-77.01,0,1,1
Deanwood Rec Center,Deanwood Rec Center,38.91,-76.93,0,1,1
Duke St & Strand (Robinson Terminal),Duke St & Strand (Robinson Terminal),38.8,-77.04,0,1,1
Braddock Rd Metro North,Braddock Rd Metro North,38.81,-77.05,0,1,1
25th & S St SE ,25th & S St SE ,38.87,-76.97,0,1,1
2nd & V St SW / James Creek Marina,2nd & V St SW / James Creek Marina,38.86,-77.01,0,1,1
21st St & G st NW,21st St & G st NW,38.9,-77.05,0,1,1
8th & K St NE,8th & K St NE,38.9,-77.0,0,1,1
Anacostia Library,Anacostia Library,38.87,-76.98,0,1,1
