year,date,month,weekday,member_casual,rideable_type,ride_count,mean_duration_min,median_duration_min
2024,2024-12-12,12,4,casual,electric_bike,2764,11.164643053545587,8.504016666666667
2024,2024-12-12,12,4,member,classic_bike,4013,13.801097001412078,8.294583333333334
2024,2024-12-12,12,4,member,electric_bike,8722,10.152345979515403,7.517633333333334
2024,2024-12-13,12,5,casual,classic_bike,1144,21.35948353729604,11.435783333333333
2024,2024-12-13,12,5,casual,electric_bike,2815,10.72781091178212,8.419233333333333
2024,2024-12-13,12,5,member,classic_bike,3387,12.125698725519143,7.771166666666667
2024,2024-12-13,12,5,member,electric_bike,8293,9.989552747296917,7.628566666666667
2024,2024-12-14,12,6,casual,classic_bike,1254,23.80575423976608,12.775183333333333
2024,2024-12-14,12,6,casual,electric_bike,2989,11.47040075276012,8.624500000000001
2024,2024-12-14,12,6,member,classic_bike,2897,13.562056201817972,8.113316666666666
2024,2024-12-14,12,6,member,electric_bike,7459,9.988092778299148,7.572900000000001
2024,2024-12-15,12,7,casual,classic_bike,702,19.566014434947768,11.406324999999999
2024,2024-12-15,12,7,casual,electric_bike,2011,10.768447306481022,8.056000000000001
2024,2024-12-15,12,7,member,classic_bike,2140,11.216549859813085,7.241333333333333
2024,2024-12-15,12,7,member,electric_bike,5050,9.628133815181519,7.2626333333333335
2024,2024-12-16,12,1,casual,classic_bike,601,21.132197143649474,9.998616666666667
2024,2024-12-16,12,1,casual,electric_bike,1733,10.304987478361223,8.123633333333334
2024,2024-12-16,12,1,member,classic_bike,3144,15.219228901611535,8.071324999999998
2024,2024-12-16,12,1,member,electric_bike,7139,9.992709361721998,7.5652833333333325
2024,2024-12-17,12,2,casual,classic_bike,1309,23.176510376878024,12.168516666666667
2024,2024-12-17,12,2,casual,electric_bike,2888,12.174097755078485,9.273066666666669
2024,2024-12-17,12,2,member,classic_bike,4711,13.016428748319536,8.53295
2024,2024-12-17,12,2,member,electric_bike,9530,11.11250813746065,8.511691666666668
2024,2024-12-18,12,3,casual,classic_bike,963,16.079752232606438,10.862449999999999
2024,2024-12-18,12,3,casual,electric_bike,2351,10.867656926130724,8.422233333333333
2024,2024-12-18,12,3,member,classic_bike,3751,11.32641663556385,7.882333333333333
2024,2024-12-18,12,3,member,electric_bike,8369,10.53611745728283,8.074466666666668
2024,2024-12-19,12,4,casual,classic_bike,945,16.41575495590829,11.4127
2024,2024-12-19,12,4,casual,electric_bike,2543,10.96794400314589,8.614433333333332
2024,2024-12-19,12,4,member,classic_bike,3353,11.538995710309175,8.103933333333334
2024,2024-12-19,12,4,member,electric_bike,8721,10.413820335970646,7.874
2024,2024-12-20,12,5,casual,classic_bike,651,17.773443958013313,10.389533333333333
2024,2024-12-20,12,5,casual,electric_bike,2280,11.068239261695906,8.531525
2024,2024-12-20,12,5,member,classic_bike,2416,11.454974882726269,7.7479
2024,2024-12-20,12,5,member,electric_bike,7219,9.959175585261116,7.5782
2024,2024-12-21,12,6,casual,classic_bike,665,25.222198095238095,12.035316666666667
2024,2024-12-21,12,6,casual,electric_bike,1850,11.11704635135135,8.231975
2024,2024-12-21,12,6,member,classic_bike,1636,13.05113054197229,7.163616666666667
2024,2024-12-21,12,6,member,electric_bike,5435,9.881532913216805,7.1762999999999995
2024,2024-12-22,12,7,casual,classic_bike,511,25.746575766470972,14.414366666666666
2024,2024-12-22,12,7,casual,electric_bike,1308,12.64255500764526,8.657358333333335
2024,2024-12-22,12,7,member,classic_bike,1293,10.012914836298016,6.766216666666667
2024,2024-12-22,12,7,member,electric_bike,4259,9.689539269781637,6.854816666666666
2024,2024-12-23,12,1,casual,classic_bike,370,23.81075292792793,12.997525
2024,2024-12-23,12,1,casual,electric_bike,1162,11.650676678141135,7.9553
2024,2024-12-23,12,1,member,classic_bike,1424,11.44434605571161,7.07595
2024,2024-12-23,12,1,member,electric_bike,4581,9.763031994469912,6.812216666666667
2024,2024-12-24,12,2,casual,classic_bike,294,20.88781530612245,14.3022
2024,2024-12-24,12,2,casual,electric_bike,1057,10.88015742667928,8.176816666666666
2024,2024-12-24,12,2,member,classic_bike,921,12.746219272529858,7.532516666666667
2024,2024-12-24,12,2,member,electric_bike,3676,10.796209367065652,7.095566666666667
2024,2024-12-25,12,3,casual,classic_bike,464,34.510870797413794,21.424408333333332
2024,2024-12-25,12,3,casual,electric_bike,852,15.015622965571206,9.08825
2024,2024-12-25,12,3,member,classic_bike,541,15.115146272335183,8.771066666666666
2024,2024-12-25,12,3,member,electric_bike,2789,11.475044878690092,7.369316666666666
2024,2024-12-26,12,4,casual,classic_bike,501,27.049031636726543,16.85405
2024,2024-12-26,12,4,casual,electric_bike,1347,13.283519450631031,8.438316666666667
2024,2024-12-26,12,4,member,classic_bike,1154,13.867289095898325,7.803208333333334
2024,2024-12-26,12,4,member,electric_bike,4111,10.16451090975432,7.212516666666667
2024,2024-12-27,12,5,casual,classic_bike,897,29.20528372352285,16.9499
2024,2024-12-27,12,5,casual,electric_bike,1878,15.029042367767127,9.715975
2024,2024-12-27,12,5,member,classic_bike,1489,11.154535885381687,7.592466666666667
2024,2024-12-27,12,5,member,electric_bike,4812,11.17711767456359,7.719158333333333
2024,2024-12-28,12,6,casual,classic_bike,330,34.191493838383835,14.90555
2024,2024-12-28,12,6,casual,electric_bike,986,11.756011832319134,8.707391666666666
2024,2024-12-28,12,6,member,classic_bike,782,12.834400277067349,7.463866666666666
2024,2024-12-28,12,6,member,electric_bike,3441,10.75088239852756,7.3334166666666665
2024,2024-12-29,12,7,casual,classic_bike,1296,28.611414634773666,19.672058333333332
2024,2024-12-29,12,7,casual,electric_bike,2208,17.2874882397343,10.460416666666667
2024,2024-12-29,12,7,member,classic_bike,1853,12.787895691671164,7.944116666666667
2024,2024-12-29,12,7,member,electric_bike,5064,11.82720042456556,8.150683333333333
2024,2024-12-30,12,1,casual,classic_bike,1615,30.51303933952528,19.159733333333335
2024,2024-12-30,12,1,casual,electric_bike,2592,16.88053214377572,10.420850000000002
2024,2024-12-30,12,1,member,classic_bike,2685,12.16863721911856,7.713266666666667
2024,2024-12-30,12,1,member,electric_bike,6739,11.323679509818469,7.895016666666667
2024,2024-12-31,12,2,casual,classic_bike,1208,25.017112486203093,15.2315
2024,2024-12-31,12,2,casual,electric_bike,2485,13.754234936284373,9.195183333333334
2024,2024-12-31,12,2,member,classic_bike,2361,11.339494896230411,7.996266666666667
2024,2024-12-31,12,2,member,electric_bike,6090,10.698503486590038,7.628866666666667
2025,2025-01-01,1,3,casual,classic_bike,832,22.40922590144231,14.190691666666666
2025,2025-01-01,1,3,casual,electric_bike,1865,13.280843342269883,8.860800000000001
2025,2025-01-01,1,3,member,classic_bike,1478,11.881043797925123,7.7100333333333335
2025,2025-01-01,1,3,member,electric_bike,4841,10.213697831026648,7.20525
2025,2025-01-02,1,4,casual,classic_bike,742,23.120640206648698,12.573191666666666
2025,2025-01-02,1,4,casual,electric_bike,1773,11.87139276179733,8.29635
2025,2025-01-02,1,4,member,classic_bike,2425,10.738322810996564,7.71935
2025,2025-01-02,1,4,member,electric_bike,6104,9.5641127238969,7.045908333333333
2025,2025-01-03,1,5,casual,classic_bike,434,20.11540856374808,11.873758333333333
2025,2025-01-03,1,5,casual,electric_bike,1549,11.406748665805896,8.211216666666667
2025,2025-01-03,1,5,member,classic_bike,1904,11.169554262955183,7.202941666666667
2025,2025-01-03,1,5,member,electric_bike,5445,9.804228644015918,7.31735
2025,2025-01-04,1,6,casual,classic_bike,493,18.503878194726166,12.053616666666667
2025,2025-01-04,1,6,casual,electric_bike,1411,10.112341589888967,7.526583333333334
2025,2025-01-04,1,6,member,classic_bike,1605,10.14607875389408,6.943250000000001
2025,2025-01-04,1,6,member,electric_bike,4652,8.910637628976785,6.560433333333334
2025,2025-01-05,1,7,casual,classic_bike,521,16.732679334612925,10.543366666666666
2025,2025-01-05,1,7,casual,electric_bike,1484,10.946946675651393,7.785958333333333
2025,2025-01-05,1,7,member,classic_bike,1820,10.208088031135532,7.2073583333333335
2025,2025-01-05,1,7,member,electric_bike,4595,9.536507500906781,6.760000000000001
2025,2025-01-06,1,1,casual,classic_bike,72,18.996999768518517,11.018575
2025,2025-01-06,1,1,casual,electric_bike,326,12.919668200408998,10.457799999999999
2025,2025-01-06,1,1,member,classic_bike,258,13.712696834625323,10.040108333333333
2025,2025-01-06,1,1,member,electric_bike,1190,13.241331274509804,9.36895
2025,2025-01-07,1,2,casual,classic_bike,120,17.520699166666667,11.059508333333333
2025,2025-01-07,1,2,casual,electric_bike,500,12.443725066666666,10.100466666666666
2025,2025-01-07,1,2,member,classic_bike,638,11.850152403343783,9.02825
2025,2025-01-07,1,2,member,electric_bike,2179,11.599174529600733,8.499966666666667
2025,2025-01-08,1,3,casual,classic_bike,196,19.95046717687075,10.734883333333332
2025,2025-01-08,1,3,casual,electric_bike,809,11.698110774618872,9.5711
2025,2025-01-08,1,3,member,classic_bike,1248,13.349064903846156,8.892016666666667
2025,2025-01-08,1,3,member,electric_bike,3568,10.538473738789238,8.131491666666665
2025,2025-01-09,1,4,casual,classic_bike,200,31.211794249999997,10.119208333333333
2025,2025-01-09,1,4,casual,electric_bike,832,11.296666786858975,9.11035
2025,2025-01-09,1,4,member,classic_bike,1172,17.96514156712173,8.314833333333333
2025,2025-01-09,1,4,member,electric_bike,3983,10.20247136998912,7.815316666666666
2025,2025-01-10,1,5,casual,classic_bike,246,18.340739295392954,10.137375
2025,2025-01-10,1,5,casual,electric_bike,1177,10.727352817898613,8.251016666666667
2025,2025-01-10,1,5,member,classic_bike,1404,26.302793815289647,8.129041666666666
2025,2025-01-10,1,5,member,electric_bike,4667,10.34285052139133,7.702666666666667
2025,2025-01-11,1,6,casual,classic_bike,256,19.21619296875,11.033866666666666
2025,2025-01-11,1,6,casual,electric_bike,1072,10.457713603855721,7.997258333333333
2025,2025-01-11,1,6,member,classic_bike,1171,22.17187758326217,8.117799999999999
2025,2025-01-11,1,6,member,electric_bike,3768,9.988338110403399,7.351675
2025,2025-01-12,1,7,casual,classic_bike,396,19.5169101010101,11.282174999999999
2025,2025-01-12,1,7,casual,electric_bike,1457,11.418855948295585,8.293266666666666
2025,2025-01-12,1,7,member,classic_bike,1671,11.423442429682824,7.569733333333334
2025,2025-01-12,1,7,member,electric_bike,4348,10.283761591536338,7.4637166666666666
2025,2025-01-13,1,1,casual,classic_bike,449,21.464944617668895,10.29105
2025,2025-01-13,1,1,casual,electric_bike,1587,10.627296355807603,8.592983333333333
2025,2025-01-13,1,1,member,classic_bike,2699,13.223267734963567,7.970283333333333
2025,2025-01-13,1,1,member,electric_bike,6185,10.282892360549717,7.757000000000001
2025,2025-01-14,1,2,casual,classic_bike,444,17.23622225975976,10.470025
2025,2025-01-14,1,2,casual,electric_bike,1555,10.8556566130761,8.685566666666666
2025,2025-01-14,1,2,member,classic_bike,2847,12.385162287788313,8.08365
2025,2025-01-14,1,2,member,electric_bike,6667,9.981436813159341,7.75525
2025,2025-01-15,1,3,casual,classic_bike,379,15.770512532981531,10.047133333333333
2025,2025-01-15,1,3,casual,electric_bike,1574,10.240059720457433,8.092483333333334
2025,2025-01-15,1,3,member,classic_bike,2458,11.09781361540548,7.744008333333333
2025,2025-01-15,1,3,member,electric_bike,6156,9.72190517652155,7.506933333333334
2025,2025-01-16,1,4,casual,classic_bike,349,13.084721633237823,9.516466666666668
2025,2025-01-16,1,4,casual,electric_bike,1587,10.50623861583701,7.911666666666666
2025,2025-01-16,1,4,member,classic_bike,2176,11.88103982077206,7.711158333333334
2025,2025-01-16,1,4,member,electric_bike,6023,9.782234144114229,7.5863
2025,2025-01-17,1,5,casual,classic_bike,500,18.817264966666666,10.605541666666667
2025,2025-01-17,1,5,casual,electric_bike,1976,11.384111276990552,8.566783333333333
2025,2025-01-17,1,5,member,classic_bike,2194,11.544678524764509,7.990341666666667
2025,2025-01-17,1,5,member,electric_bike,6309,10.462160622391293,7.759516666666667
2025,2025-01-18,1,6,casual,classic_bike,748,26.23427613636364,15.431525
2025,2025-01-18,1,6,casual,electric_bike,2079,14.322196777296776,9.136249999999999
2025,2025-01-18,1,6,member,classic_bike,1933,12.335725012933265,8.33225
2025,2025-01-18,1,6,member,electric_bike,5376,10.716157099454366,7.5907
2025,2025-01-19,1,7,casual,classic_bike,324,31.388479783950615,11.251850000000001
2025,2025-01-19,1,7,casual,electric_bike,967,12.18027137194071,8.325616666666667
2025,2025-01-19,1,7,member,classic_bike,939,12.388641125310613,7.5597666666666665
2025,2025-01-19,1,7,member,electric_bike,3022,10.071443453562761,7.070866666666667
2025,2025-01-20,1,1,casual,classic_bike,392,25.945118537414967,12.524483333333333
2025,2025-01-20,1,1,casual,electric_bike,957,13.378258324625566,8.558266666666666
2025,2025-01-20,1,1,member,classic_bike,1058,10.857267359798362,7.076458333333333
2025,2025-01-20,1,1,member,electric_bike,3177,9.893791931591648,6.9358
2025,2025-01-21,1,2,casual,classic_bike,332,18.967136445783133,9.980783333333333
2025,2025-01-21,1,2,casual,electric_bike,1000,10.083477299999998,7.867649999999999
2025,2025-01-21,1,2,member,classic_bike,1853,14.002897202734307,7.171716666666667
2025,2025-01-21,1,2,member,electric_bike,4295,9.197851959642996,6.861633333333333
2025,2025-01-22,1,3,casual,classic_bike,278,12.776624760191847,8.56775
2025,2025-01-22,1,3,casual,electric_bike,1071,9.146690476190475,7.5479
2025,2025-01-22,1,3,member,classic_bike,1977,9.42296368234699,6.918
2025,2025-01-22,1,3,member,electric_bike,4718,9.189072336441996,6.8435500000000005
2025,2025-01-23,1,4,casual,classic_bike,366,17.20037422586521,9.266675
2025,2025-01-23,1,4,casual,electric_bike,1282,10.528255824232971,8.072125
2025,2025-01-23,1,4,member,classic_bike,2409,9.69941499930815,7.15085
2025,2025-01-23,1,4,member,electric_bike,5533,9.345772429061991,7.14835
2025,2025-01-24,1,5,casual,classic_bike,497,18.35138142186452,9.911366666666668
2025,2025-01-24,1,5,casual,electric_bike,1671,10.304352104528228,7.920883333333333
2025,2025-01-24,1,5,member,classic_bike,2441,10.534319411443397,7.575366666666667
2025,2025-01-24,1,5,member,electric_bike,6167,9.52230506729366,7.127166666666667
2025,2025-01-25,1,6,casual,classic_bike,728,19.159294848901098,12.095475
2025,2025-01-25,1,6,casual,electric_bike,1888,11.392968538135593,8.515358333333333
2025,2025-01-25,1,6,member,classic_bike,2229,10.776511709286677,7.466833333333333
2025,2025-01-25,1,6,member,electric_bike,5447,9.895842362768496,7.387883333333334
2025,2025-01-26,1,7,casual,classic_bike,909,20.08387141547488,10.925683333333334
2025,2025-01-26,1,7,casual,electric_bike,2111,10.899999999999999,8.206416666666666
2025,2025-01-26,1,7,member,classic_bike,2556,11.864527119196662,7.615774999999999
2025,2025-01-26,1,7,member,electric_bike,5720,10.066066500582751,7.4561166666666665
2025,2025-01-27,1,1,casual,classic_bike,569,17.145780697129467,10.145883333333334
2025,2025-01-27,1,1,casual,electric_bike,1679,10.943978757196744,8.17865
2025,2025-01-27,1,1,member,classic_bike,3378,10.36904030491415,7.6099749999999995
2025,2025-01-27,1,1,member,electric_bike,6739,10.256017735074442,7.73795
2025,2025-01-28,1,2,casual,classic_bike,846,18.231007348305752,10.774433333333334
2025,2025-01-28,1,2,casual,electric_bike,1956,11.631648227675528,8.584233333333334
2025,2025-01-28,1,2,member,classic_bike,4187,11.22835114640554,8.246116666666667
2025,2025-01-28,1,2,member,electric_bike,7756,10.62799263795771,8.12405
2025,2025-01-29,1,3,casual,classic_bike,982,18.72517561099796,11.443625
2025,2025-01-29,1,3,casual,electric_bike,2262,11.254154435602711,8.502308333333334
2025,2025-01-29,1,3,member,classic_bike,4115,10.971509088699877,8.1689
2025,2025-01-29,1,3,member,electric_bike,8597,10.710869460276841,8.0973
2025,2025-01-30,1,4,casual,classic_bike,909,16.79075198019802,10.6414
2025,2025-01-30,1,4,casual,electric_bike,2455,11.238217712152071,8.863883333333332
2025,2025-01-30,1,4,member,classic_bike,3935,11.686616675137653,8.24495
2025,2025-01-30,1,4,member,electric_bike,8821,10.825043634508557,8.329533333333334
2025,2025-01-31,1,5,casual,classic_bike,386,17.159406433506042,10.120791666666667
2025,2025-01-31,1,5,casual,electric_bike,1380,10.354251823671497,7.928958333333334
2025,2025-01-31,1,5,member,classic_bike,1688,9.445159794628752,7.311375
2025,2025-01-31,1,5,member,electric_bike,5433,9.941279106080128,7.2771833333333324
2025,2025-02-01,2,6,casual,classic_bike,1316,22.206550088652484,14.301808333333334
2025,2025-02-01,2,6,casual,electric_bike,2823,12.625135204864801,9.220533333333332
2025,2025-02-01,2,6,member,classic_bike,3072,11.488470974392362,7.794808333333334
2025,2025-02-01,2,6,member,electric_bike,7157,10.370451828047134,7.565883333333333
2025,2025-02-02,2,7,casual,classic_bike,724,19.099771201657457,11.383483333333334
2025,2025-02-02,2,7,casual,electric_bike,1792,11.144765336681546,8.232658333333333
2025,2025-02-02,2,7,member,classic_bike,2365,9.9471144397463,7.239949999999999
2025,2025-02-02,2,7,member,electric_bike,5660,9.609503571849235,7.0311916666666665
2025,2025-02-03,2,1,casual,classic_bike,769,18.39300535327265,11.711666666666668
2025,2025-02-03,2,1,casual,electric_bike,1938,11.432280409356725,8.54845
2025,2025-02-03,2,1,member,classic_bike,3751,10.762028108060072,7.902299999999999
2025,2025-02-03,2,1,member,electric_bike,7494,10.356745807757315,7.7575
2025,2025-02-04,2,2,casual,classic_bike,996,21.49346987951807,11.302866666666667
2025,2025-02-04,2,2,casual,electric_bike,2510,11.604964296148738,8.562066666666666
2025,2025-02-04,2,2,member,classic_bike,4549,11.60754707994431,8.499583333333334
2025,2025-02-04,2,2,member,electric_bike,8938,10.52726817520698,8.060975
2025,2025-02-05,2,3,casual,classic_bike,664,15.007652259036144,9.792766666666667
2025,2025-02-05,2,3,casual,electric_bike,2144,10.109877767412936,8.057358333333333
2025,2025-02-05,2,3,member,classic_bike,3616,10.40187671460177,8.041233333333334
2025,2025-02-05,2,3,member,electric_bike,8287,9.609243519971038,7.4416166666666665
2025,2025-02-06,2,4,casual,classic_bike,529,15.595954379332074,10.305100000000001
2025,2025-02-06,2,4,casual,electric_bike,1790,10.70949322160149,8.373191666666667
2025,2025-02-06,2,4,member,classic_bike,2834,10.587088532110092,7.725516666666667
2025,2025-02-06,2,4,member,electric_bike,6801,9.749361544870853,7.439816666666667
2025,2025-02-07,2,5,casual,classic_bike,993,17.076061530715005,11.152899999999999
2025,2025-02-07,2,5,casual,electric_bike,2703,10.935297385620915,8.331833333333334
2025,2025-02-07,2,5,member,classic_bike,3806,10.7079140917849,7.8661
2025,2025-02-07,2,5,member,electric_bike,8823,10.575814280856852,7.794449999999999
2025,2025-02-08,2,6,casual,classic_bike,609,16.417710098522168,11.044566666666666
2025,2025-02-08,2,6,casual,electric_bike,1871,10.191134170675218,8.016166666666667
2025,2025-02-08,2,6,member,classic_bike,2130,10.452640845070423,7.317866666666667
2025,2025-02-08,2,6,member,electric_bike,5768,9.184723162274619,6.945108333333333
2025,2025-02-09,2,7,casual,classic_bike,953,20.637118502973067,11.11165
2025,2025-02-09,2,7,casual,electric_bike,2360,10.777362761299434,8.04875
2025,2025-02-09,2,7,member,classic_bike,2801,10.231979406164466,7.463783333333334
2025,2025-02-09,2,7,member,electric_bike,6760,9.90158333086785,7.3163833333333335
2025,2025-02-10,2,1,casual,classic_bike,656,17.84664324186992,10.467683333333333
2025,2025-02-10,2,1,casual,electric_bike,1959,10.689137782882424,8.093016666666667
2025,2025-02-10,2,1,member,classic_bike,3739,10.845490447534992,7.6206
2025,2025-02-10,2,1,member,electric_bike,7792,9.967607633898016,7.550691666666666
2025,2025-02-11,2,2,casual,classic_bike,361,16.399660480147737,9.7343
2025,2025-02-11,2,2,casual,electric_bike,1160,9.891904454022988,7.516391666666667
2025,2025-02-11,2,2,member,classic_bike,2264,9.937207685512366,7.6152
2025,2025-02-11,2,2,member,electric_bike,4819,9.798581759701182,7.4331
2025,2025-02-12,2,3,casual,classic_bike,113,13.78030604719764,9.042
2025,2025-02-12,2,3,casual,electric_bike,632,9.793139556962025,7.803275000000001
2025,2025-02-12,2,3,member,classic_bike,883,11.109051019252549,8.017783333333334
2025,2025-02-12,2,3,member,electric_bike,2785,9.459305745062837,7.11395
2025,2025-02-13,2,4,casual,classic_bike,626,15.276891001064962,10.296758333333333
2025,2025-02-13,2,4,casual,electric_bike,1973,10.672534668018248,8.203183333333333
2025,2025-02-13,2,4,member,classic_bike,3444,11.690055487804877,7.822533333333333
2025,2025-02-13,2,4,member,electric_bike,7376,9.965823678145336,7.5363083333333325
2025,2025-02-14,2,5,casual,classic_bike,812,18.259760447454845,12.093824999999999
2025,2025-02-14,2,5,casual,electric_bike,2193,10.563018627450981,8.053266666666667
2025,2025-02-14,2,5,member,classic_bike,3091,10.509106200798016,7.538516666666666
2025,2025-02-14,2,5,member,electric_bike,7545,10.035052184669759,7.362633333333333
2025,2025-02-15,2,6,casual,classic_bike,486,21.909369478737997,12.2347
2025,2025-02-15,2,6,casual,electric_bike,1342,11.084418318430203,8.318133333333332
2025,2025-02-15,2,6,member,classic_bike,1377,10.99192381989833,7.195849999999999
2025,2025-02-15,2,6,member,electric_bike,4020,9.375453876451079,6.954925
2025,2025-02-16,2,7,casual,classic_bike,746,25.646336170688116,14.63695
2025,2025-02-16,2,7,casual,electric_bike,1721,12.975897307766802,9.137883333333333
2025,2025-02-16,2,7,member,classic_bike,1724,11.924885469837585,7.687016666666667
2025,2025-02-16,2,7,member,electric_bike,4869,10.445514773738617,7.327416666666666
2025,2025-02-17,2,1,casual,classic_bike,635,21.314045091863516,11.962016666666667
2025,2025-02-17,2,1,casual,electric_bike,1709,11.076711205383265,8.163016666666667
2025,2025-02-17,2,1,member,classic_bike,2345,11.332124506041222,7.6493166666666665
2025,2025-02-17,2,1,member,electric_bike,5525,9.854299894419308,7.149816666666666
2025,2025-02-18,2,2,casual,classic_bike,549,19.894521888281727,9.689083333333334
2025,2025-02-18,2,2,casual,electric_bike,1650,9.499215656565656,7.615283333333332
2025,2025-02-18,2,2,member,classic_bike,3225,10.830385793281655,7.38765
2025,2025-02-18,2,2,member,electric_bike,6759,9.41972664841939,7.126716666666667
2025,2025-02-19,2,3,casual,classic_bike,426,14.131295383411581,8.923108333333332
2025,2025-02-19,2,3,casual,electric_bike,1502,8.894931003106969,7.161508333333333
2025,2025-02-19,2,3,member,classic_bike,2756,10.369217023463959,7.3247
2025,2025-02-19,2,3,member,electric_bike,6214,8.872200402317347,6.928983333333333
2025,2025-02-20,2,4,casual,classic_bike,371,15.454846271338722,8.605283333333334
2025,2025-02-20,2,4,casual,electric_bike,1573,9.403531701631703,7.39055
2025,2025-02-20,2,4,member,classic_bike,2478,9.566551338444981,7.077675
2025,2025-02-20,2,4,member,electric_bike,6456,8.729311162742668,6.875291666666667
2025,2025-02-21,2,5,casual,classic_bike,527,15.347845509171412,9.787566666666667
2025,2025-02-21,2,5,casual,electric_bike,1960,10.449356581632653,8.035533333333333
2025,2025-02-21,2,5,member,classic_bike,2469,10.530968104495747,7.212783333333333
2025,2025-02-21,2,5,member,electric_bike,6997,9.465017328855225,7.1817
2025,2025-02-22,2,6,casual,classic_bike,1163,23.399957007738607,13.6355
2025,2025-02-22,2,6,casual,electric_bike,2484,11.596301663982823,8.651066666666667
2025,2025-02-22,2,6,member,classic_bike,2745,11.098780206435944,7.996783333333334
2025,2025-02-22,2,6,member,electric_bike,6795,10.246626956095168,7.547066666666667
2025,2025-02-23,2,7,casual,classic_bike,1333,24.543974618654666,14.567216666666667
2025,2025-02-23,2,7,casual,electric_bike,2601,13.373434089452775,9.30015
2025,2025-02-23,2,7,member,classic_bike,2901,11.906664075606113,8.261966666666668
2025,2025-02-23,2,7,member,electric_bike,6817,10.770683841865923,7.8674
2025,2025-02-24,2,1,casual,classic_bike,1039,25.240020131536735,12.50815
2025,2025-02-24,2,1,casual,electric_bike,2316,12.405608455670697,8.856866666666669
2025,2025-02-24,2,1,member,classic_bike,4245,10.997018252846486,8.078833333333334
2025,2025-02-24,2,1,member,electric_bike,8394,10.533391579302677,8.000825
2025,2025-02-25,2,2,casual,classic_bike,1391,20.26707740234843,12.26595
2025,2025-02-25,2,2,casual,electric_bike,2793,12.793948197875642,9.295816666666667
2025,2025-02-25,2,2,member,classic_bike,5406,11.356502669872981,8.584141666666667
2025,2025-02-25,2,2,member,electric_bike,9678,11.25359092787766,8.443208333333335
2025,2025-02-26,2,3,casual,classic_bike,1607,21.752572370877413,12.008483333333334
2025,2025-02-26,2,3,casual,electric_bike,3128,13.190206244671781,9.668516666666667
2025,2025-02-26,2,3,member,classic_bike,5796,11.694222866344605,8.600316666666668
2025,2025-02-26,2,3,member,electric_bike,10621,11.274896811348587,8.338683333333334
2025,2025-02-27,2,4,casual,classic_bike,1188,17.17381982323232,11.177966666666666
2025,2025-02-27,2,4,casual,electric_bike,2767,12.375227376219733,9.18535
2025,2025-02-27,2,4,member,classic_bike,4858,10.566853379305613,8.00565
2025,2025-02-27,2,4,member,electric_bike,9270,11.11540496763754,8.456141666666667
2025,2025-02-28,2,5,casual,classic_bike,1531,20.34447801001524,12.352766666666668
2025,2025-02-28,2,5,casual,electric_bike,3114,12.411286710554487,9.062466666666666
2025,2025-02-28,2,5,member,classic_bike,4515,10.939852894056846,7.92865
2025,2025-02-28,2,5,member,electric_bike,9515,11.181937223681905,8.264433333333333
2025,2025-03-01,3,6,casual,classic_bike,2300,25.967647746376812,16.385775000000002
2025,2025-03-01,3,6,casual,electric_bike,3246,14.604572181146025,9.949025
2025,2025-03-01,3,6,member,classic_bike,3632,11.86405237243025,8.170825
2025,2025-03-01,3,6,member,electric_bike,7667,11.066263492891613,8.006083333333333
2025,2025-03-02,3,7,casual,classic_bike,945,19.789135996472663,12.3092
2025,2025-03-02,3,7,casual,electric_bike,1870,12.037012174688057,8.453391666666667
2025,2025-03-02,3,7,member,classic_bike,2375,10.300955038596491,7.477416666666667
2025,2025-03-02,3,7,member,electric_bike,5710,9.682114127262114,6.950675
2025,2025-03-03,3,1,casual,classic_bike,909,19.512488723872387,11.24935
2025,2025-03-03,3,1,casual,electric_bike,1918,11.459481821341676,7.952558333333333
2025,2025-03-03,3,1,member,classic_bike,3746,10.79893399626268,7.629691666666666
2025,2025-03-03,3,1,member,electric_bike,7521,9.992687676727385,7.4850666666666665
2025,2025-03-04,3,2,casual,classic_bike,1396,22.346626361031515,12.64855
2025,2025-03-04,3,2,casual,electric_bike,2604,13.159673047875064,9.094775000000002
2025,2025-03-04,3,2,member,classic_bike,5312,11.539247474272088,8.473033333333333
2025,2025-03-04,3,2,member,electric_bike,8971,11.177965858507042,8.315116666666666
2025,2025-03-05,3,3,casual,classic_bike,802,18.923298004987533,10.301825
2025,2025-03-05,3,3,casual,electric_bike,1745,10.576733247373449,8.321766666666667
2025,2025-03-05,3,3,member,classic_bike,3660,10.646217964480874,7.7296
2025,2025-03-05,3,3,member,electric_bike,6974,10.171533569926392,7.802108333333333
2025,2025-03-06,3,4,casual,classic_bike,855,16.559675692007797,10.6206
2025,2025-03-06,3,4,casual,electric_bike,2096,10.0772544370229,7.948316666666667
2025,2025-03-06,3,4,member,classic_bike,4012,10.029195401296112,7.607508333333333
2025,2025-03-06,3,4,member,electric_bike,8119,9.609236219567272,7.48285
2025,2025-03-07,3,5,casual,classic_bike,1524,19.726394991251095,12.773641666666666
2025,2025-03-07,3,5,casual,electric_bike,2941,12.218153088518646,8.8721
2025,2025-03-07,3,5,member,classic_bike,4201,10.778916309608825,7.940766666666667
2025,2025-03-07,3,5,member,electric_bike,9351,10.980543075606885,8.102083333333333
2025,2025-03-08,3,6,casual,classic_bike,1907,25.437112069568258,14.944833333333333
