station_key,station_name,lat,lng,departures,arrivals,total_usage,balance_gap,imbalance_rate
32032,Fleet St & Ritchie Pkwy,39.076331,-77.141378,270,275,545,-5,-0.009174311926605505
32066,Windham Ln & Amherst Ave,39.032029,-77.04735,224,229,453,-5,-0.011037527593818985
31380,Sunrise Valley Dr & Roland Clarke Pl,38.949366,-77.350396,219,224,443,-5,-0.011286681715575621
31671,53rd & D St SE/C.W. Harris Elementary,38.883318,-76.925315,166,171,337,-5,-0.01483679525222552
32209,North Shore & Cameron Crescent Dr/Crescent Apartments,38.970046,-77.338686,90,95,185,-5,-0.02702702702702703
32088,Briggs Chaney Park & Ride,39.0778751,-76.9418666,72,77,149,-5,-0.03355704697986577
name:10th & K St NW,10th & K St NW,38.9,-77.03,0,5,5,-5,-1.0
name:14th & G St NW,14th & G St NW,38.9,-77.03,0,5,5,-5,-1.0
name:16th & R St NW,16th & R St NW,38.91,-77.04,0,5,5,-5,-1.0
name:18th & R St NW,18th & R St NW,38.91,-77.04,0,5,5,-5,-1.0
name:20th St & Florida Ave NW,20th St & Florida Ave NW,38.92,-77.04,0,5,5,-5,-1.0
name:22nd St & Constitution Ave NW,22nd St & Constitution Ave NW,38.89,-77.05,0,5,5,-5,-1.0
name:36th & Calvert St NW / Glover Park,36th & Calvert St NW / Glover Park,38.92,-77.07,0,5,5,-5,-1.0
name:3rd St & Riggs Rd NE,3rd St & Riggs Rd NE,38.96,-77.0,0,5,5,-5,-1.0
name:4th & C St SW,4th & C St SW,38.89,-77.02,0,5,5,-5,-1.0
name:4th & E St SW,4th & E St SW,38.88,-77.02,0,5,5,-5,-1.0
name:Georgia Ave & Fairmont St NW,Georgia Ave & Fairmont St NW,38.92,-77.02,0,5,5,-5,-1.0
name:Lincoln Memorial,Lincoln Memorial,38.89,-77.05,0,5,5,-5,-1.0
name:Rosedale Rec Center,Rosedale Rec Center,38.9,-76.98,0,5,5,-5,-1.0
name:Smithsonian-National Mall / Jefferson Dr & 12th St SW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.89,-77.03,0,5,5,-5,-1.0
31969,Braddock Rd Metro South,38.813474,-77.053734,4815,4821,9636,-6,-0.0006226650062266501
31414,Georgia Ave & Piney Branch Rd NW,38.96751368,-77.027977467,1750,1756,3506,-6,-0.0017113519680547634
32022,Dennis Ave & Amherst Ave,39.02538719623632,-77.04456299543381,228,234,462,-6,-0.012987012987012988
32271,Madron Ln & Bermudez Ct,38.904415,-77.221807,211,217,428,-6,-0.014018691588785047
32023,Montgomery College / W Campus Dr & Mannakee St,39.095661,-77.159048,193,199,392,-6,-0.015306122448979591
32425,Crescent Rd & Ridge Rd,39.006191,-76.891247,141,147,288,-6,-0.020833333333333332
32409,Southern Ave Metro,38.840107,-76.9753,125,131,256,-6,-0.0234375
32256,North Village and Park Garden,38.983199,-77.341823,8,14,22,-6,-0.2727272727272727
name:15th & East Capitol St NE,15th & East Capitol St NE,38.89,-76.98,0,6,6,-6,-1.0
name:34th & Water St NW,34th & Water St NW,38.9,-77.07,0,6,6,-6,-1.0
name:3rd & H St NE,3rd & H St NE,38.9,-77.0,0,6,6,-6,-1.0
name:3rd & H St NW,3rd & H St NW,38.9,-77.02,0,6,6,-6,-1.0
name:7th & Monroe St NE,7th & Monroe St NE,38.93,-77.0,0,6,6,-6,-1.0
name:Connecticut Ave & R St NW,Connecticut Ave & R St NW,38.91,-77.05,0,6,6,-6,-1.0
name:D St & Maryland Ave NE,D St & Maryland Ave NE,38.89,-77.0,0,6,6,-6,-1.0
name:New Hampshire Ave & T St NW,New Hampshire Ave & T St NW,38.92,-77.04,0,6,6,-6,-1.0
name:Park Rd & Holmead Pl NW,Park Rd & Holmead Pl NW,38.93,-77.03,0,6,6,-6,-1.0
name:Potomac & Pennsylvania Ave SE,Potomac & Pennsylvania Ave SE,38.88,-76.99,0,6,6,-6,-1.0
name:Wilson Blvd & N Oak St,Wilson Blvd & N Oak St,38.9,-77.07,0,6,6,-6,-1.0
name:Wisconsin Ave & Newark St NW,Wisconsin Ave & Newark St NW,38.93,-77.07,0,6,6,-6,-1.0
32005,Traville Gateway Dr & Gudelsky Dr,39.093783,-77.202501,122,129,251,-7,-0.027888446215139442
32283,South St & University Dr,38.844249,-77.305336,90,97,187,-7,-0.0374331550802139
32244,Vantage Hill Rd & Wainwright Dr,38.9667,-77.348487,28,35,63,-7,-0.1111111111111111
name:10th & G St NW,10th & G St NW,38.9,-77.03,0,7,7,-7,-1.0
name:10th & U St NW,10th & U St NW,38.92,-77.03,0,7,7,-7,-1.0
name:16th & K St NW/BLM Plaza,16th & K St NW/BLM Plaza,38.9,-77.04,0,7,7,-7,-1.0
name:18th & L St NW,18th & L St NW,38.9,-77.04,0,7,7,-7,-1.0
name:18th & New Hampshire Ave NW,18th & New Hampshire Ave NW,38.91,-77.04,0,7,7,-7,-1.0
name:1st & K St NE,1st & K St NE,38.9,-77.01,0,7,7,-7,-1.0
name:21st St & Pennsylvania Ave NW,21st St & Pennsylvania Ave NW,38.9,-77.05,0,7,7,-7,-1.0
name:9th & N St NW,9th & N St NW ,38.91,-77.02,0,7,7,-7,-1.0
name:Wilson Blvd & Ft Myer Dr,Wilson Blvd & Ft Myer Dr,38.89,-77.07,0,7,7,-7,-1.0
31130,7th & S St NW,38.914173639930105,-77.02159523963928,13330,13338,26668,-8,-0.0002999850007499625
31095,Army Navy Dr & S Nash St,38.86215024521491,-77.06812083721161,553,561,1114,-8,-0.00718132854578097
32426,Greenbelt Station Parkway,39.002459,-76.916243,551,559,1110,-8,-0.007207207207207207
32203,Tysons Metro South,38.919475,-77.221179,452,460,912,-8,-0.008771929824561403
32251,Lake Newport Rd and Autumn Ridge Cir,38.97850255151454,-77.35345423221588,258,266,524,-8,-0.015267175572519083
31961,Fillmore & Bisdorf,38.83863,-77.116206,209,217,426,-8,-0.018779342723004695
31329,White House,38.89550865931313,-77.03792452812195,115,123,238,-8,-0.03361344537815126
32092,Castle Blvd & Castle Ln,39.085314,-76.940547,108,116,224,-8,-0.03571428571428571
31807,Pleasant St & MLK Ave SE,38.863897,-76.990037,59,67,126,-8,-0.06349206349206349
name:13th St & New York Ave NW,13th St & New York Ave NW,38.9,-77.03,0,8,8,-8,-1.0
name:14th & D St NW / John A Wilson Building,14th & D St NW / John A Wilson Building,38.89,-77.03,0,8,8,-8,-1.0
name:15th & Euclid St NW,15th & Euclid St NW,38.92,-77.04,0,8,8,-8,-1.0
name:15th & L St NW,15th & L St NW,38.9,-77.03,0,8,8,-8,-1.0
name:17th & Corcoran St NW,17th & Corcoran St NW,38.91,-77.04,0,8,8,-8,-1.0
name:3rd & Elm St NW,3rd & Elm St NW,38.92,-77.02,0,8,8,-8,-1.0
name:4th & East Capitol St NE,4th & East Capitol St NE,38.89,-77.0,0,8,8,-8,-1.0
name:4th & Florida Ave NE,4th & Florida Ave NE,38.91,-77.0,0,8,8,-8,-1.0
name:7th & S St NW,7th & S St NW,38.91,-77.02,0,8,8,-8,-1.0
name:Independence Ave & L'Enfant Plaza SW/DOE,Independence Ave & L'Enfant Plaza SW/DOE,38.89,-77.03,0,8,8,-8,-1.0
name:New York Ave & Hecht Ave NE,New York Ave & Hecht Ave NE,38.92,-76.98,0,8,8,-8,-1.0
31927,Wheeler Ave & S. Floyd St.,38.808161,-77.100796,409,418,827,-9,-0.010882708585247884
31932,Van Dorn Metro,38.8000766,-77.1299434,375,384,759,-9,-0.011857707509881422
32405,Largo Rd & Campus Way / Prince Georges's Comm Col,38.88994,-76.825535,113,122,235,-9,-0.03829787234042553
name:11th & C St SE,11th & C St SE,38.89,-76.99,0,9,9,-9,-1.0
name:11th & Girard St NW,11th & Girard St NW,38.93,-77.03,0,9,9,-9,-1.0
name:15th & M St NW,15th & M St NW,38.91,-77.03,0,9,9,-9,-1.0
name:17th & K St NW / Farragut Square,17th & K St NW / Farragut Square,38.9,-77.04,0,9,9,-9,-1.0
name:17th St & Rhode Island Ave NW,17th St & Rhode Island Ave NW,38.91,-77.04,0,9,9,-9,-1.0
name:1st & Rhode Island Ave NW,1st & Rhode Island Ave NW,38.92,-77.01,0,9,9,-9,-1.0
name:8th & Eye St SE / Barracks Row,8th & Eye St SE / Barracks Row,38.88,-77.0,0,9,9,-9,-1.0
31944,S Clark St & 33rd St,38.845028,-77.051956,1315,1325,2640,-10,-0.003787878787878788
31901,Washington Blvd & N Frederick St,38.884829,-77.127671,361,371,732,-10,-0.01366120218579235
32079,Executive Blvd & E Jefferson St,39.04873,-77.1257,292,302,594,-10,-0.016835016835016835
32280,University Dr & Democracy Ln,38.849411,-77.304435,146,156,302,-10,-0.033112582781456956
32350,N Shore Dr & Washington Plaza/Lake Anne,38.969515,-77.342038,25,35,60,-10,-0.16666666666666666
name:1st & N St SE,1st & N St SE,38.88,-77.01,0,10,10,-10,-1.0
name:5th & K St NW,5th & K St NW,38.9,-77.02,0,10,10,-10,-1.0
name:Clarendon Metro / Wilson Blvd & N Highland St,Clarendon Metro / Wilson Blvd & N Highland St,38.89,-77.1,0,10,10,-10,-1.0
32403,Baltimore Ave & Jefferson St,38.95548,-76.940133,1739,1750,3489,-11,-0.0031527658354829464
32600,Founders Row/W Broad St & West St,38.8901554,-77.183178,1082,1093,2175,-11,-0.005057471264367816
32213,W&OD Trail/Sunset Hills Rd & Old Reston Ave,38.955079,-77.351649,392,403,795,-11,-0.013836477987421384
31539,South Dakota Ave & 33rd St NE,38.921986,-76.960696,295,306,601,-11,-0.018302828618968387
32228,Reston Station Blvd & Sunset Hills Rd,38.946735,-77.331008,218,229,447,-11,-0.024608501118568233
32306,Woodland Park Rd & Cooperative Way,38.95428072844162,-77.40284681732892,123,134,257,-11,-0.042801556420233464
31714,61st St & Banks Pl NE,38.891805,-76.913563,113,124,237,-11,-0.046413502109704644
32307,McNair Farms Dr & Thomas Jefferson Dr,38.94856286,-77.408737063,85,96,181,-11,-0.06077348066298342
name:11th & Kenyon St NW,11th & Kenyon St NW,38.93,-77.03,0,11,11,-11,-1.0
name:14th St & Rhode Island Ave NW,14th St & Rhode Island Ave NW,38.91,-77.03,0,11,11,-11,-1.0
name:20th & Q St NW,20th & Q St NW,38.91,-77.05,0,11,11,-11,-1.0
name:23rd & E St NW,23rd & E St NW ,38.9,-77.05,0,11,11,-11,-1.0
name:Maine Ave & 9th St SW,Maine Ave & 9th St SW,38.88,-77.03,0,11,11,-11,-1.0
name:Maryland Ave & E St NE,Maryland Ave & E St NE,38.9,-76.99,0,11,11,-11,-1.0
name:Metro Center / 12th & G St NW,Metro Center / 12th & G St NW,38.9,-77.03,0,11,11,-11,-1.0
32288,Seatrend Way & Topsails Ln,38.775639,-77.160014,282,294,576,-12,-0.020833333333333332
32278,Blenheim Blvd & North St,38.846972,-77.303349,278,290,568,-12,-0.02112676056338028
31706,Fairfax Village,38.86559,-76.952103,274,286,560,-12,-0.02142857142857143
31713,Division Ave & Foote St NE,38.897407,-76.925907,120,132,252,-12,-0.047619047619047616
32428,Walker Mill Road/ Walker Mill Regional Park ,38.875772,-76.868767,118,130,248,-12,-0.04838709677419355
name:8th & H St NW,8th & H St NW,38.9,-77.02,0,12,12,-12,-1.0
name:Calvert St & Woodley Pl NW,Calvert St & Woodley Pl NW,38.92,-77.05,0,12,12,-12,-1.0
31071,Eads St & 12th St S,38.862841,-77.054277,8575,8588,17163,-13,-0.0007574433374118744
31000,Eads St & 15th St S,38.859751,-77.053235,5167,5180,10347,-13,-0.001256402822074031
31971,S Wayne St and 9th St S,38.864694,-77.082491,985,998,1983,-13,-0.006555723651033787
31046,Henry St & Pendleton St,38.811456,-77.050276,762,775,1537,-13,-0.008458035133376708
31830,South Capitol St and Southern Ave SE,38.821563,-77.001095,326,339,665,-13,-0.019548872180451128
31954,S Jordan St & Venable St,38.811361,-77.109975,234,247,481,-13,-0.02702702702702703
name:22nd & H St NW,22nd & H St NW,38.9,-77.05,0,13,13,-13,-1.0
31817,1st & S Capitol St SE / Oxon Run Trail,38.824481,-77.005497,428,442,870,-14,-0.016091954022988506
32290,Charles Arrington Dr & Manchester Lakes Dr ,38.766844,-77.150359,256,270,526,-14,-0.026615969581749048
31819,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,38.81909,-77.01033,59,73,132,-14,-0.10606060606060606
name:1st & M St SE,1st & M St SE,38.88,-77.01,0,14,14,-14,-1.0
name:Potomac & M St NW,Potomac & M St NW,38.91,-77.07,0,14,14,-14,-1.0
name:Washington & Independence Ave SW/HHS,Washington & Independence Ave SW/HHS,38.89,-77.01,0,14,14,-14,-1.0
31205,21st & I St NW,38.90071062547463,-77.04644858837128,18129,18144,36273,-15,-0.0004135307253328922
31332,11th & V St NW,38.918199,-77.027171,12161,12176,24337,-15,-0.0006163454821876156
31537,Fort Lincoln Dr & 33rd Pl NE,38.9216413,-76.9556866,511,526,1037,-15,-0.01446480231436837
32401,Largo Town Center Metro,38.899811,-76.844604,336,351,687,-15,-0.021834061135371178
33201,Kansas Ave & Blair Rd NW,38.962406397,-77.010475993,291,306,597,-15,-0.02512562814070352
32322,Monroe St & E Park Dr ,38.950009,-77.389696,236,251,487,-15,-0.030800821355236138
32264,Pimmit Dr & Idyl Ln,38.897692,-77.207261,208,223,431,-15,-0.03480278422273782
32321,Herndon Metro South ,38.95200070015967,-77.38455697243313,189,204,393,-15,-0.03816793893129771
31383,N Shore Dr & Bandit Loop,38.95937,-77.331794,153,168,321,-15,-0.04672897196261682
32084,Wheaton Library & Community Rec Center,39.0473228,-77.0510969,245,261,506,-16,-0.03162055335968379
name:11th & M St NW,11th & M St NW,38.91,-77.03,0,16,16,-16,-1.0
name:11th & Park Rd NW,11th & Park Rd NW,38.93,-77.03,0,16,16,-16,-1.0
name:12th & L St NW,12th & L St NW,38.9,-77.03,0,16,16,-16,-1.0
name:15th & K St NW,15th & K St NW,38.9,-77.03,0,16,16,-16,-1.0
name:New Jersey Ave & F St NW,New Jersey Ave & F St NW,38.9,-77.01,0,16,16,-16,-1.0
32423,National Harbor Carousel,38.7859,-77.0167,2284,2301,4585,-17,-0.003707742639040349
32419,Capitol Heights Metro,38.888524,-76.913188,381,398,779,-17,-0.021822849807445442
31715,37th & Ely Pl SE,38.883132,-76.950009,215,232,447,-17,-0.03803131991051454
name:18th & M St NW,18th & M St NW,38.91,-77.04,0,17,17,-17,-1.0
name:19th & I St NW,19th & I St NW,38.9,-77.04,0,17,17,-17,-1.0
31716,Kingman Island/The Fields at RFK,38.89595455700754,-76.9678448436025,1633,1651,3284,-18,-0.0054811205846528625
31708,Anacostia Ave & Benning Rd NE / River Terrace ,38.896544,-76.96012,1339,1357,2696,-18,-0.0066765578635014835
31427,Kansas Ave & Tuckerman St NW / Lamond Rec ,38.96754384,-77.006940246,360,378,738,-18,-0.024390243902439025
32259,N Shore Dr & Wainwright Dr,38.963782,-77.349764,187,205,392,-18,-0.04591836734693878
name:14th & Otis Pl NW,14th & Otis Pl NW,38.93,-77.03,0,18,18,-18,-1.0
name:20th St & Columbia Rd NW,20th St & Columbia Rd NW,38.92,-77.05,0,18,18,-18,-1.0
name:4th & M St SE,4th & M St SE,38.88,-77.0,0,18,18,-18,-1.0
name:Thomas Circle,Thomas Circle,38.91,-77.03,0,18,18,-18,-1.0
31926,Wilson Blvd & N Vermont St,38.87947660895433,-77.11456328630447,1987,2006,3993,-19,-0.004758327072376659
32057,Pooks Hill Rd & Linden Ave,39.014716,-77.107143,725,744,1469,-19,-0.012933968686181076
32603,Pennsylvania Ave & Park Ave,38.887403,-77.176992,649,668,1317,-19,-0.01442672741078208
32295,GMU/Horizon Hall & Harris Theater,38.831211,-77.308069,532,551,1083,-19,-0.017543859649122806
31930,Eisenhower Ave & Ike Dr,38.802738,-77.0824626,523,542,1065,-19,-0.01784037558685446
32324, Scotts Crossing Rd & Spring Gate Dr,38.9270176,-77.2110936,263,282,545,-19,-0.03486238532110092
31072,31st St & S Woodrow St,38.8378458,-77.0934784,220,239,459,-19,-0.04139433551198257
32275,Fairfax Blvd & Pickett Rd South,38.86476,-77.271483,138,157,295,-19,-0.06440677966101695
31381,Westbranch Dr & Maitland St,38.927943,-77.220829,125,144,269,-19,-0.07063197026022305
31815,19th & Savannah St SE,38.84623,-76.97703,93,112,205,-19,-0.09268292682926829
32085,The Shoppes @ Burnt Mills,39.0313141,-77.0041217,80,99,179,-19,-0.10614525139664804
name:1st & M St NE,1st & M St NE,38.91,-77.01,0,19,19,-19,-1.0
32043,Veterans Pl & Pershing Dr ,38.997445,-77.023894,488,508,996,-20,-0.020080321285140562
32252,Ridge Heights and Owl Cove Ln,38.933923,-77.331653,85,105,190,-20,-0.10526315789473684
name:7th & K St NW,7th & K St NW,38.9,-77.02,0,20,20,-20,-1.0
31983,Virginia Tech / University Dr & Potomac Ave,38.838844754411575,-77.04851649200613,946,967,1913,-21,-0.01097752221641401
31701,Branch & Pennsylvania Ave SE,38.8692,-76.9599,503,524,1027,-21,-0.02044790652385589
31987,Reading Ave & Merton Ct,38.830352,-77.126081,164,185,349,-21,-0.06017191977077364
31288,4th St & Madison Dr NW,38.8904955,-77.0172465,24513,24535,49048,-22,-0.00044854020551296687
31938,23rd St S & Hayes St,38.853002,-77.059496,1784,1806,3590,-22,-0.006128133704735376
31070,Arlington Blvd & Fillmore St,38.873755,-77.089233,1154,1176,2330,-22,-0.00944206008583691
31803,14th St & Marion Barry Ave SE,38.866611,-76.985238,994,1016,2010,-22,-0.010945273631840797
32210,Town Center Pkwy & Bowman Towne Dr,38.962524,-77.361902,429,451,880,-22,-0.025
32083,Rockville Pike & Rose Ave,39.051022,-77.115438,370,392,762,-22,-0.028871391076115485
32293,GMU/Patriot Cir & York Dr,38.8275011894995,-77.30415743360248,272,294,566,-22,-0.038869257950530034
31704,Nannie Helen Burroughs & Minnesota Ave NE,38.901385,-76.941877,233,255,488,-22,-0.045081967213114756
32315,Huntington Ave & Old Richmond Hwy ,38.79054746400443,-77.06339837647609,137,160,297,-23,-0.07744107744107744
name:American University East Campus,American University East Campus,38.94,-77.09,0,23,23,-23,-1.0
31094,Langston Blvd & N Kirkwood Rd,38.895377,-77.09713,691,715,1406,-24,-0.017069701280227598
31962,King St & W Braddock Rd,38.827674,-77.088985,377,401,778,-24,-0.030848329048843187
31943,N Howard St & Taney Ave,38.815842,-77.110014,226,250,476,-24,-0.05042016806722689
31910,Potomac Ave & Main Line Blvd,38.822738,-77.049265,1880,1905,3785,-25,-0.0066050198150594455
31816,4th St & Mississippi Ave SE,38.836055875,-77.000890136,459,484,943,-25,-0.026511134676564158
32101,Witter Field,38.805524,-77.078791,197,222,419,-25,-0.059665871121718374
name:Grant Circle,Grant Circle,38.94,-77.02,0,25,25,-25,-1.0
31062,Roosevelt Island,38.896553,-77.06714,6674,6700,13374,-26,-0.0019440705847166143
31804,Anacostia Library,38.865784,-76.9784,833,859,1692,-26,-0.015366430260047281
31538,South Dakota Ave & Bladensburg Rd NE,38.9252,-76.964896,449,475,924,-26,-0.02813852813852814
32312,Coppermine Rd & River Birch Rd,38.949380692050696,-77.4160742818795,125,151,276,-26,-0.09420289855072464
name:Columbus Circle / Union Station,Columbus Circle / Union Station,38.9,-77.0,0,26,26,-26,-1.0
32265,Pimmit Dr & Los Pueblos Ln,38.900371,-77.205428,325,352,677,-27,-0.03988183161004431
32206,Jones Branch & Westbranch Dr,38.931911,-77.219261,243,270,513,-27,-0.05263157894736842
name:Woodley Park Metro / Calvert St & Connecticut Ave NW,Woodley Park Metro / Calvert St & Connecticut Ave NW,38.92,-77.05,0,27,27,-27,-1.0
name:14th & Irving St NW,14th & Irving St NW,38.93,-77.03,0,28,28,-28,-1.0
31049,Fairfax Dr & N Taylor St,38.882425,-77.112754,3498,3527,7025,-29,-0.004128113879003558
31009,Crystal Dr & 27th St S,38.848466,-77.051514,2430,2459,4889,-29,-0.005931683370832481
31967,S Reynolds St & Edsall Rd,38.809607,-77.128908,164,193,357,-29,-0.08123249299719888
31387,Kingsbridge Dr & Draper Dr,38.86854470388028,-77.28208337922068,161,190,351,-29,-0.08262108262108261
32281,Fair Woods Pkwy & Fairfax Blvd,38.862804,-77.293922,61,90,151,-29,-0.19205298013245034
31254,15th & K St NW,38.902,-77.03353,9005,9035,18040,-30,-0.0016629711751662971
31206,19th & E Street NW,38.895734,-77.043368,3110,3140,6250,-30,-0.0048
31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,6997,7028,14025,-31,-0.002210338680926916
31906,Commonwealth Ave & Oak St,38.812711,-77.061715,619,650,1269,-31,-0.02442868400315209
31066,Columbia Pike & S Orme St,38.867262,-77.072315,608,639,1247,-31,-0.024859663191659984
31396,Dorr Ave & Prosperity Ave,38.879256,-77.233583,343,374,717,-31,-0.043235704323570434
32298,Chain Bridge Rd & Anderson Rd,38.925572,-77.204762,156,187,343,-31,-0.09037900874635568
31054,Wakefield High School,38.847129045742605,-77.1125502884388,873,905,1778,-32,-0.01799775028121485
31921,Westover Library / Washington Blvd & N McKinley Rd,38.886048,-77.142317,729,761,1490,-32,-0.021476510067114093
31389,Route 29 & Circle Woods Dr,38.86911419290566,-77.27153766943553,516,548,1064,-32,-0.03007518796992481
32237,Baron Cameron Ave & North Hampton Ave,38.966344,-77.359341,235,267,502,-32,-0.06374501992031872
32253,Soapstone Dr Convenience Center,38.93051,-77.345874,132,164,296,-32,-0.10810810810810811
32323,N Shore Dr & Charter Oak Ct,38.9590819,-77.3490256,211,244,455,-33,-0.07252747252747253
32602,N Oak St & W Broad St,38.88837,-77.179832,427,461,888,-34,-0.038288288288288286
31972,S Wakefield St & 28th St S,38.84404,-77.098093,724,759,1483,-35,-0.023600809170600135
31398,Tyco Rd & Boyd Pointe Way,38.930767,-77.241436,266,301,567,-35,-0.06172839506172839
31818,Livingston Rd & 3rd St SE,38.82373,-77.00223,182,217,399,-35,-0.08771929824561403
31101,14th & V St NW,38.9177645,-77.032096,37517,37553,75070,-36,-0.00047955241774343946
31012,Clark St & 26th St S,38.850688,-77.05152,2269,2305,4574,-36,-0.007870572802798426
32408,Oglethorpe St & 42nd Ave,38.959361,-76.946361,821,857,1678,-36,-0.021454112038140644
32045,Shady Grove Metro West,39.119765,-77.166093,550,586,1136,-36,-0.03169014084507042
31826,Minnesota Ave & R St SE,38.8693365,-76.978519,445,481,926,-36,-0.038876889848812095
31824,Valley Ave & Wheeler Rd SE,38.83664578175751,-76.99358886515256,125,161,286,-36,-0.1258741258741259
32274,Beech Dr at Draper Dr Park,38.866659,-77.282077,103,139,242,-36,-0.1487603305785124
31915,Powhatan St & Bashford Ln,38.818748,-77.047783,1077,1114,2191,-37,-0.016887266088544045
31811,South Capitol & Atlantic St SW,38.831516,-77.008133,485,523,1008,-38,-0.037698412698412696
31936,Army Navy Dr & Fern St,38.864838,-77.056873,1353,1392,2745,-39,-0.014207650273224045
32604,E Fairfax St & S Washington St,38.880612,-77.171891,507,546,1053,-39,-0.037037037037037035
31705,Benning Branch Library,38.894,-76.947974,484,523,1007,-39,-0.038728897715988087
31525,Trinidad Rec Center,38.906299,-76.983221,3529,3570,7099,-41,-0.005775461332582054
31510,18th St & Rhode Island Ave NE,38.927095,-76.978924,1165,1206,2371,-41,-0.017292281737663433
32605,W Broad St & Little Falls St,38.883601,-77.173438,777,819,1596,-42,-0.02631578947368421
31519,1st & O St NW,38.908643,-77.012365,11293,11336,22629,-43,-0.001900216536302974
32219,Reston YMCA,38.955314,-77.368416,345,388,733,-43,-0.058663028649386086
31677,1st & L St NW,38.903866172,-77.011832237,8465,8509,16974,-44,-0.0025921998350418285
31941,N Hampton Dr & Ford Ave,38.837306,-77.106111,411,455,866,-44,-0.050808314087759814
name:37th & O St NW / Georgetown University,37th & O St NW / Georgetown University,38.91,-77.07,0,44,44,-44,-1.0
33002,3rd & K St NW,38.90241,-77.01533,2382,2427,4809,-45,-0.009357454772301934
32601,Eden Center,38.87380771851765,-77.15284913778305,651,696,1347,-45,-0.0334075723830735
32054,Lyttonsville Rd & Lyttonsville Pl,38.999679,-77.051168,311,356,667,-45,-0.06746626686656672
32422,The Mall at Prince Georges,38.968842,-76.954171,756,802,1558,-46,-0.029525032092426188
31283,14th & L St NW,38.903658,-77.031737,11467,11514,22981,-47,-0.0020451677472694833
32081,Congressional Ln & E Jefferson St,39.06219,-77.129235,471,518,989,-47,-0.047522750252780584
32223,North Shore Dr & Village Rd,38.970412,-77.340787,150,197,347,-47,-0.13544668587896252
name:20th & O St NW / Dupont South,20th & O St NW / Dupont South,38.91,-77.04,0,47,47,-47,-1.0
name:21st & I St NW,21st & I St NW,38.9,-77.05,0,47,47,-47,-1.0
32421,Riverdale Park Town Center,38.962119,-76.935578,1678,1726,3404,-48,-0.01410105757931845
32404,Perry & 35th St,38.936213,-76.960054,759,807,1566,-48,-0.03065134099616858
32269,Jones Branch Dr & Blyton St,38.926973,-77.217376,257,305,562,-48,-0.08540925266903915
31808,W St & Shannon Pl SE,38.865404,-76.990779,830,879,1709,-49,-0.028671737858396724
31959,Main Line Blvd & E Glebe,38.832431,-77.049772,2976,3026,6002,-50,-0.008330556481172943
32268,Arlington Blvd & Allen St,38.8663609,-77.1997883,176,226,402,-50,-0.12437810945273632
31515,Fort Totten Metro,38.952369,-77.002721,7880,7931,15811,-51,-0.0032256024286888875
31912,Mount Vernon Ave & Bruce St,38.84132731,-77.063039422,748,799,1547,-51,-0.03296703296703297
31630,15th & East Capitol St NE,38.889908,-76.983326,7978,8030,16008,-52,-0.003248375812093953
31088,Mount Vernon Ave & Kennedy St,38.833077,-77.059821,1088,1140,2228,-52,-0.02333931777378815
32230,McLean Metro,38.92400207520182,-77.20812678337097,427,479,906,-52,-0.05739514348785872
31086,Mount Vernon Ave & E Del Ray Ave,38.82595,-77.058541,1827,1880,3707,-53,-0.014297275424871863
31315,Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,1728,1781,3509,-53,-0.015104018238814477
31067,Columbia Pike & S Walter Reed Dr,38.862478,-77.086599,1121,1174,2295,-53,-0.02309368191721133
31075,Rolfe St & 9th St S,38.866471,-77.076131,1623,1677,3300,-54,-0.016363636363636365
31428,Western Ave & Pinehurst Cir NW ,38.975739121,-77.066363335,628,682,1310,-54,-0.04122137404580153
31100,19th St & Pennsylvania Ave NW,38.9003,-77.0429,5421,5476,10897,-55,-0.0050472607139579705
31508,Gallaudet / 8th St & Florida Ave NE,38.90509,-76.9941,3584,3639,7223,-55,-0.007614564585352346
32263,Gatehouse Rd & Telestar Ct,38.868536,-77.225262,196,251,447,-55,-0.12304250559284116
31501,12th & Newton St NE,38.933668,-76.991016,2508,2564,5072,-56,-0.011041009463722398
31984,Four Mile Rd & Milan Dr,38.84296803272703,-77.0689488849726,264,320,584,-56,-0.0958904109589041
31546,South Dakota Ave & Decatur St NE ,38.948307,-76.991829,749,807,1556,-58,-0.037275064267352186
31731,Fort Totten Dr & Crittenden St NE,38.948227,-77.006444,415,473,888,-58,-0.06531531531531531
31831,25th & S St SE ,38.868356,-76.970997,414,472,886,-58,-0.0654627539503386
31953,S Pickett St & Shillings St,38.804486,-77.132334,276,334,610,-58,-0.09508196721311475
32276,Fairfax Blvd & Pickett Rd North,38.865091,-77.271911,139,197,336,-58,-0.17261904761904762
31710,Nannie Helen Burroughs Ave & 49th St NE,38.898536,-76.931862,296,356,652,-60,-0.09202453987730061
31711,Deanwood Rec Center,38.908473,-76.933099,189,249,438,-60,-0.136986301369863
31955,King St & Peyton St,38.806002,-77.055911,1031,1092,2123,-61,-0.0287329251059821
31291,Vermont Ave & I St NW,38.901136451737045,-77.03445106744766,13803,13865,27668,-62,-0.002240855862368079
32418,West Hyattsville Metro,38.955349,-76.968084,2523,2585,5108,-62,-0.012137823022709476
